time1,cali1,time2,cali2
17:57:53,-219.62,17:58:58,4.41
17:57:53,-219.6,17:58:58,4.36
17:57:53,-219.62,17:58:58,4.35
17:57:53,-219.62,17:58:58,4.35
17:57:53,-219.6,17:58:58,4.41
17:57:53,-219.6,17:58:58,4.41
17:57:53,-219.6,17:58:58,4.38
17:57:53,-219.58,17:58:58,4.34
17:57:53,-219.62,17:58:59,4.37
17:57:53,-219.6,17:58:59,4.31
17:57:53,-219.6,17:58:59,4.41
17:57:53,-219.62,17:58:59,4.41
17:57:53,-219.62,17:58:59,4.39
17:57:53,-219.62,17:58:59,4.43
17:57:53,-219.6,17:58:59,4.31
17:57:53,-219.6,17:58:59,4.34
17:57:53,-219.62,17:58:59,4.36
17:57:53,-219.6,17:58:59,4.39
17:57:53,-219.62,,
17:57:53,-219.64,,
17:57:53,-219.6,,
17:57:53,-219.6,,
17:57:53,-219.6,,
17:57:53,-219.6,,
17:57:53,-219.6,,
17:57:53,-219.62,,
17:57:53,-219.6,,
17:57:53,-219.58,,
17:57:53,-219.58,,
17:57:53,-219.62,,
17:57:53,-219.62,,
17:57:53,-219.62,,
17:57:53,-219.6,,
17:57:53,-219.6,,
17:57:53,-219.58,,
17:57:53,-219.56,,
17:57:53,-219.56,,
17:57:53,-219.54,,
17:57:53,-219.54,,
17:57:53,-219.54,,
17:57:53,-219.54,,
17:57:53,-219.52,,
17:57:53,-219.52,,
17:57:53,-219.52,,
17:57:53,-219.5,,
17:57:53,-219.5,,
17:57:53,-219.52,,
17:57:53,-219.5,,
17:57:53,-219.48,,
17:57:53,-219.48,,
17:57:53,-219.46,,
17:57:53,-219.48,,
17:57:53,-219.44,,
17:57:53,-219.44,,
17:57:53,-219.42,,
17:57:53,-219.42,,
17:57:53,-219.4,,
17:57:53,-219.44,,
17:57:53,-219.44,,
17:57:53,-219.44,,
17:57:53,-219.4,,
17:57:53,-219.38,,
17:57:53,-219.38,,
17:57:53,-219.4,,
17:57:53,-219.4,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.36,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.32,,
17:57:53,-219.34,,
17:57:53,-219.32,,
17:57:53,-219.3,,
17:57:53,-219.32,,
17:57:53,-219.36,,
17:57:53,-219.32,,
17:57:53,-219.28,,
17:57:53,-219.32,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.32,,
17:57:53,-219.28,,
17:57:53,-219.3,,
17:57:53,-219.32,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.32,,
17:57:53,-219.36,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.36,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.36,,
17:57:53,-219.38,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.36,,
17:57:53,-219.36,,
17:57:53,-219.34,,
17:57:53,-219.32,,
17:57:53,-219.32,,
17:57:53,-219.32,,
17:57:53,-219.34,,
17:57:53,-219.34,,
17:57:53,-219.32,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.26,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.26,,
17:57:53,-219.26,,
17:57:53,-219.26,,
17:57:53,-219.24,,
17:57:53,-219.22,,
17:57:53,-219.22,,
17:57:53,-219.22,,
17:57:53,-219.22,,
17:57:53,-219.24,,
17:57:53,-219.26,,
17:57:53,-219.24,,
17:57:53,-219.22,,
17:57:53,-219.22,,
17:57:53,-219.26,,
17:57:53,-219.3,,
17:57:53,-219.26,,
17:57:53,-219.24,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.26,,
17:57:53,-219.26,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.28,,
17:57:53,-219.32,,
17:57:53,-219.32,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.32,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.3,,
17:57:53,-219.28,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.26,,
17:57:53,-219.26,,
17:57:53,-219.28,,
17:57:53,-219.28,,
17:57:53,-219.26,,
17:57:53,-219.26,,
17:57:53,-219.28,,
17:57:53,-219.32,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.28,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.3,,
17:57:53,-219.32,,
17:57:53,-219.34,,
17:57:53,-219.32,,
17:57:53,-219.34,,
17:57:53,-219.36,,
17:57:53,-219.36,,
17:57:53,-219.38,,
17:57:53,-219.4,,
17:57:53,-219.4,,
17:57:53,-219.42,,
17:57:53,-219.42,,
17:57:53,-219.44,,
17:57:53,-219.42,,
17:57:53,-219.44,,
17:57:53,-219.48,,
17:57:53,-219.46,,
17:57:53,-219.48,,
17:57:53,-219.5,,
17:57:53,-219.5,,
17:57:53,-219.54,,
17:57:53,-219.5,,
17:57:53,-219.5,,
17:57:53,-219.52,,
17:57:53,-219.52,,
17:57:53,-219.5,,
17:57:53,-219.52,,
17:57:53,-219.52,,
17:57:53,-219.54,,
17:57:53,-219.56,,
17:57:53,-219.52,,
17:57:53,-219.52,,
17:57:53,-219.56,,
17:57:53,-219.56,,
17:57:53,-219.56,,
17:57:53,-219.54,,
17:57:53,-219.6,,
17:57:53,-219.6,,
17:57:53,-219.58,,
17:57:53,-219.58,,
17:57:53,-219.58,,
17:57:53,-219.58,,
17:57:53,-219.58,,
17:57:53,-219.56,,
17:57:53,-219.58,,
17:57:53,-219.6,,
17:57:53,-219.6,,
17:57:53,-219.58,,
17:57:53,-219.58,,
17:57:53,-219.6,,
17:57:53,-219.58,,
17:57:53,-219.62,,
17:57:53,-219.64,,
17:57:53,-219.64,,
17:57:53,-219.64,,
17:57:53,-219.66,,
17:57:53,-219.62,,
17:57:53,-219.64,,
17:57:53,-219.64,,
17:57:53,-219.64,,
17:57:53,-219.66,,
17:57:53,-219.68,,
17:57:53,-219.66,,
17:57:53,-219.68,,
17:57:53,-219.68,,
17:57:53,-219.72,,
17:57:53,-219.7,,
17:57:53,-219.7,,
17:57:53,-219.72,,
17:57:53,-219.74,,
17:57:53,-219.74,,
17:57:53,-219.74,,
17:57:53,-219.72,,
17:57:53,-219.72,,
17:57:53,-219.76,,
17:57:53,-219.8,,
17:57:53,-219.76,,
17:57:53,-219.74,,
17:57:53,-219.74,,
17:57:53,-219.74,,
17:57:53,-219.76,,
17:57:53,-219.78,,
17:57:53,-219.76,,
17:57:53,-219.76,,
17:57:53,-219.78,,
17:57:53,-219.8,,
17:57:53,-219.84,,
17:57:53,-219.84,,
17:57:53,-219.8,,
17:57:53,-219.82,,
17:57:53,-219.8,,
17:57:53,-219.8,,
17:57:53,-219.84,,
17:57:53,-219.86,,
17:57:53,-219.86,,
17:57:53,-219.86,,
17:57:53,-219.86,,
17:57:53,-219.88,,
17:57:53,-219.92,,
17:57:53,-219.92,,
17:57:53,-219.92,,
17:57:53,-219.9,,
17:57:53,-219.94,,
17:57:53,-219.98,,
17:57:53,-219.94,,
17:57:53,-219.96,,
17:57:53,-219.96,,
17:57:53,-219.94,,
17:57:53,-219.98,,
17:57:53,-219.98,,
17:57:53,-219.98,,
17:57:53,-220,,
17:57:53,-220,,
17:57:53,-220.02,,
17:57:53,-220,,
17:57:53,-220,,
17:57:53,-220,,
17:57:53,-220.02,,
17:57:53,-220.02,,
17:57:53,-220.02,,
17:57:53,-220.06,,
17:57:53,-220.08,,
17:57:53,-220.08,,
17:57:53,-220.06,,
17:57:53,-220.04,,
17:57:53,-220.06,,
17:57:53,-220.04,,
17:57:53,-220.04,,
17:57:53,-220.04,,
17:57:53,-220.04,,
17:57:53,-220.02,,
17:57:53,-220.04,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.08,,
17:57:53,-220.08,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.04,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.04,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.08,,
17:57:53,-220.06,,
17:57:53,-220.08,,
17:57:53,-220.1,,
17:57:53,-220.06,,
17:57:53,-220.08,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.08,,
17:57:53,-220.1,,
17:57:53,-220.12,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.12,,
17:57:53,-220.1,,
17:57:53,-220.14,,
17:57:53,-220.16,,
17:57:53,-220.16,,
17:57:53,-220.14,,
17:57:53,-220.16,,
17:57:53,-220.16,,
17:57:53,-220.18,,
17:57:53,-220.2,,
17:57:53,-220.18,,
17:57:53,-220.18,,
17:57:53,-220.2,,
17:57:53,-220.18,,
17:57:53,-220.18,,
17:57:53,-220.18,,
17:57:53,-220.18,,
17:57:53,-220.18,,
17:57:53,-220.2,,
17:57:53,-220.2,,
17:57:53,-220.2,,
17:57:53,-220.22,,
17:57:53,-220.2,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.26,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.3,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.24,,
17:57:53,-220.26,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.32,,
17:57:53,-220.3,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.3,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.3,,
17:57:53,-220.3,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.26,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.24,,
17:57:53,-220.26,,
17:57:53,-220.24,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.26,,
17:57:53,-220.28,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.28,,
17:57:53,-220.26,,
17:57:53,-220.24,,
17:57:53,-220.26,,
17:57:53,-220.22,,
17:57:53,-220.22,,
17:57:53,-220.22,,
17:57:53,-220.2,,
17:57:53,-220.2,,
17:57:53,-220.22,,
17:57:53,-220.24,,
17:57:53,-220.24,,
17:57:53,-220.2,,
17:57:53,-220.22,,
17:57:53,-220.22,,
17:57:53,-220.2,,
17:57:53,-220.18,,
17:57:53,-220.18,,
17:57:53,-220.16,,
17:57:53,-220.18,,
17:57:53,-220.2,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.16,,
17:57:53,-220.14,,
17:57:53,-220.12,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.16,,
17:57:53,-220.16,,
17:57:53,-220.16,,
17:57:53,-220.14,,
17:57:53,-220.16,,
17:57:53,-220.16,,
17:57:53,-220.18,,
17:57:53,-220.16,,
17:57:53,-220.14,,
17:57:53,-220.12,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.1,,
17:57:53,-220.08,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.08,,
17:57:53,-220.1,,
17:57:53,-220.08,,
17:57:53,-220.08,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.12,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.08,,
17:57:53,-220.12,,
17:57:53,-220.12,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.12,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.14,,
17:57:53,-220.14,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.1,,
17:57:53,-220.08,,
17:57:53,-220.06,,
17:57:53,-220.08,,
17:57:53,-220.08,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.06,,
17:57:53,-220.04,,
17:57:53,-220.04,,
17:57:53,-220.06,,
17:57:53,-220.04,,
17:57:53,-220,,
17:57:53,-220,,
17:57:53,-220.02,,
17:57:53,-220.04,,
17:57:53,-220.04,,
17:57:53,-220,,
17:57:54,-220.02,,
17:57:54,-220.04,,
17:57:54,-220.04,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.04,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220,,
17:57:54,-220,,
17:57:54,-220.02,,
17:57:54,-220.04,,
17:57:54,-220.04,,
17:57:54,-220.02,,
17:57:54,-220,,
17:57:54,-220,,
17:57:54,-220,,
17:57:54,-220,,
17:57:54,-219.98,,
17:57:54,-219.98,,
17:57:54,-219.98,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.98,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.98,,
17:57:54,-219.92,,
17:57:54,-219.92,,
17:57:54,-219.92,,
17:57:54,-219.94,,
17:57:54,-219.92,,
17:57:54,-219.9,,
17:57:54,-219.92,,
17:57:54,-219.92,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.9,,
17:57:54,-219.9,,
17:57:54,-219.88,,
17:57:54,-219.86,,
17:57:54,-219.9,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.92,,
17:57:54,-219.94,,
17:57:54,-219.94,,
17:57:54,-219.92,,
17:57:54,-219.9,,
17:57:54,-219.92,,
17:57:54,-219.9,,
17:57:54,-219.92,,
17:57:54,-219.92,,
17:57:54,-219.96,,
17:57:54,-219.94,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.94,,
17:57:54,-219.96,,
17:57:54,-219.98,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.98,,
17:57:54,-220,,
17:57:54,-220,,
17:57:54,-219.98,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.04,,
17:57:54,-220.04,,
17:57:54,-220.04,,
17:57:54,-220.06,,
17:57:54,-220.08,,
17:57:54,-220.1,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.16,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.18,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.18,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.18,,
17:57:54,-220.18,,
17:57:54,-220.16,,
17:57:54,-220.18,,
17:57:54,-220.18,,
17:57:54,-220.18,,
17:57:54,-220.18,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.06,,
17:57:54,-220.06,,
17:57:54,-220.06,,
17:57:54,-220.06,,
17:57:54,-220.08,,
17:57:54,-220.06,,
17:57:54,-220.04,,
17:57:54,-220.04,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.04,,
17:57:54,-220.08,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.06,,
17:57:54,-220.08,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.16,,
17:57:54,-220.2,,
17:57:54,-220.18,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.16,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.16,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.12,,
17:57:54,-220.14,,
17:57:54,-220.14,,
17:57:54,-220.1,,
17:57:54,-220.08,,
17:57:54,-220.06,,
17:57:54,-220.06,,
17:57:54,-220.08,,
17:57:54,-220.08,,
17:57:54,-220.04,,
17:57:54,-220.02,,
17:57:54,-220.04,,
17:57:54,-220.06,,
17:57:54,-220.04,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220.02,,
17:57:54,-220,,
17:57:54,-219.98,,
17:57:54,-219.94,,
17:57:54,-219.94,,
17:57:54,-219.96,,
17:57:54,-219.94,,
17:57:54,-219.94,,
17:57:54,-219.94,,
17:57:54,-219.92,,
17:57:54,-219.9,,
17:57:54,-219.9,,
17:57:54,-219.9,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.86,,
17:57:54,-219.86,,
17:57:54,-219.86,,
17:57:54,-219.86,,
17:57:54,-219.84,,
17:57:54,-219.86,,
17:57:54,-219.82,,
17:57:54,-219.84,,
17:57:54,-219.82,,
17:57:54,-219.84,,
17:57:54,-219.82,,
17:57:54,-219.82,,
17:57:54,-219.84,,
17:57:54,-219.88,,
17:57:54,-219.82,,
17:57:54,-219.8,,
17:57:54,-219.82,,
17:57:54,-219.84,,
17:57:54,-219.82,,
17:57:54,-219.82,,
17:57:54,-219.82,,
17:57:54,-219.8,,
17:57:54,-219.82,,
17:57:54,-219.8,,
17:57:54,-219.8,,
17:57:54,-219.8,,
17:57:54,-219.78,,
17:57:54,-219.78,,
17:57:54,-219.76,,
17:57:54,-219.78,,
17:57:54,-219.76,,
17:57:54,-219.78,,
17:57:54,-219.74,,
17:57:54,-219.74,,
17:57:54,-219.72,,
17:57:54,-219.74,,
17:57:54,-219.74,,
17:57:54,-219.7,,
17:57:54,-219.72,,
17:57:54,-219.72,,
17:57:54,-219.66,,
17:57:54,-219.68,,
17:57:54,-219.68,,
17:57:54,-219.68,,
17:57:54,-219.68,,
17:57:54,-219.68,,
17:57:54,-219.68,,
17:57:54,-219.66,,
17:57:54,-219.64,,
17:57:54,-219.62,,
17:57:54,-219.64,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.64,,
17:57:54,-219.66,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.62,,
17:57:54,-219.66,,
17:57:54,-219.62,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.6,,
17:57:54,-219.58,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.58,,
17:57:54,-219.56,,
17:57:54,-219.56,,
17:57:54,-219.6,,
17:57:54,-219.6,,
17:57:54,-219.56,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.56,,
17:57:54,-219.54,,
17:57:54,-219.56,,
17:57:54,-219.56,,
17:57:54,-219.58,,
17:57:54,-219.6,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.56,,
17:57:54,-219.56,,
17:57:54,-219.56,,
17:57:54,-219.54,,
17:57:54,-219.56,,
17:57:54,-219.54,,
17:57:54,-219.52,,
17:57:54,-219.54,,
17:57:54,-219.56,,
17:57:54,-219.54,,
17:57:54,-219.54,,
17:57:54,-219.56,,
17:57:54,-219.58,,
17:57:54,-219.56,,
17:57:54,-219.58,,
17:57:54,-219.58,,
17:57:54,-219.6,,
17:57:54,-219.58,,
17:57:54,-219.6,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.6,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.62,,
17:57:54,-219.64,,
17:57:54,-219.64,,
17:57:54,-219.64,,
17:57:54,-219.62,,
17:57:54,-219.6,,
17:57:54,-219.64,,
17:57:54,-219.64,,
17:57:54,-219.64,,
17:57:54,-219.66,,
17:57:54,-219.66,,
17:57:54,-219.66,,
17:57:54,-219.68,,
17:57:54,-219.7,,
17:57:54,-219.7,,
17:57:54,-219.68,,
17:57:54,-219.7,,
17:57:54,-219.72,,
17:57:54,-219.72,,
17:57:54,-219.74,,
17:57:54,-219.72,,
17:57:54,-219.74,,
17:57:54,-219.76,,
17:57:54,-219.76,,
17:57:54,-219.76,,
17:57:54,-219.74,,
17:57:54,-219.76,,
17:57:54,-219.8,,
17:57:54,-219.8,,
17:57:54,-219.78,,
17:57:54,-219.8,,
17:57:54,-219.84,,
17:57:54,-219.82,,
17:57:54,-219.82,,
17:57:54,-219.86,,
17:57:54,-219.84,,
17:57:54,-219.86,,
17:57:54,-219.86,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.88,,
17:57:54,-219.9,,
17:57:54,-219.9,,
17:57:54,-219.88,,
17:57:54,-219.9,,
17:57:54,-219.9,,
17:57:54,-219.94,,
17:57:54,-219.94,,
17:57:54,-219.9,,
17:57:54,-219.9,,
17:57:54,-219.88,,
17:57:54,-219.92,,
17:57:54,-219.92,,
17:57:54,-219.94,,
17:57:54,-219.96,,
17:57:54,-219.94,,
17:57:54,-219.92,,
17:57:54,-219.94,,
17:57:54,-219.92,,
17:57:54,-219.94,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.96,,
17:57:54,-219.98,,
17:57:54,-220.04,,
17:57:54,-220.04,,
17:57:54,-220.08,,
17:57:54,-220.06,,
17:57:54,-220.06,,
17:57:54,-220.04,,
17:57:54,-220.08,,
17:57:54,-220.12,,
17:57:54,-220.12,,
17:57:54,-220.1,,
17:57:54,-220.1,,
17:57:54,-220.14,,
17:57:54,-220.16,,
17:57:54,-220.2,,
17:57:54,-220.18,,
17:57:54,-220.2,,
17:57:54,-220.22,,
17:57:54,-220.22,,
17:57:54,-220.22,,
17:57:54,-220.22,,
17:57:54,-220.24,,
17:57:54,-220.28,,
17:57:54,-220.26,,
17:57:54,-220.22,,
17:57:54,-220.24,,
17:57:54,-220.24,,
17:57:54,-220.26,,
17:57:54,-220.24,,
17:57:54,-220.24,,
17:57:54,-220.22,,
17:57:54,-220.22,,
17:57:54,-220.24,,
17:57:54,-220.24,,
17:57:54,-220.24,,
17:57:54,-220.24,,
17:57:54,-220.24,,
17:57:54,-220.26,,
17:57:54,-220.24,,
17:57:54,-220.2,,
17:57:54,-220.2,,
17:57:54,-220.2,,
17:57:54,-220.22,,
17:57:54,-220.22,,
17:57:54,-220.22,,
17:57:54,-220.2,,
17:57:54,-220.2,,
17:57:54,-220.22,,
17:57:54,-220.22,,
17:57:54,-220.24,,
17:57:54,-220.22,,
17:57:54,-220.2,,
17:57:54,-220.22,,
